Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-04-09 11:55:00-04:00,608.260009765625,608.760009765625,608.22998046875,608.5700073242188,591475,0.0,0.0,0.0
2026-04-09 12:00:00-04:00,608.5700073242188,610.3599853515625,608.5399780273438,609.708984375,1003604,0.0,0.0,0.0
2026-04-09 12:05:00-04:00,609.6900024414062,610.0,609.27001953125,609.4500122070312,565575,0.0,0.0,0.0
2026-04-09 12:10:00-04:00,609.4500122070312,609.7999877929688,609.0,609.0,478649,0.0,0.0,0.0
2026-04-09 12:15:00-04:00,609.0399780273438,609.7899780273438,608.9000244140625,609.7288818359375,412827,0.0,0.0,0.0
2026-04-09 12:20:00-04:00,609.739990234375,609.8300170898438,609.1611938476562,609.2000122070312,246887,0.0,0.0,0.0
2026-04-09 12:25:00-04:00,609.1900024414062,609.3900146484375,609.0,609.1900024414062,324250,0.0,0.0,0.0
2026-04-09 12:30:00-04:00,609.2000122070312,609.280029296875,608.6799926757812,608.844970703125,394401,0.0,0.0,0.0
2026-04-09 12:35:00-04:00,608.8350219726562,608.8599853515625,608.2100219726562,608.4600830078125,300699,0.0,0.0,0.0
2026-04-09 12:40:00-04:00,608.4598999023438,608.489990234375,608.0498046875,608.3800048828125,310506,0.0,0.0,0.0
2026-04-09 12:45:00-04:00,608.3499755859375,608.3499755859375,607.9110107421875,608.1099243164062,236760,0.0,0.0,0.0
2026-04-09 12:50:00-04:00,608.110107421875,609.1099853515625,608.110107421875,608.8911743164062,456687,0.0,0.0,0.0
2026-04-09 12:55:00-04:00,608.9140014648438,609.0,608.5499877929688,608.7100830078125,146340,0.0,0.0,0.0
2026-04-09 13:00:00-04:00,608.72998046875,609.030029296875,608.530029296875,609.0150146484375,209879,0.0,0.0,0.0
2026-04-09 13:05:00-04:00,609.0499877929688,609.6599731445312,608.8400268554688,609.4000244140625,281479,0.0,0.0,0.0
2026-04-09 13:10:00-04:00,609.4199829101562,609.8200073242188,609.260009765625,609.469970703125,299912,0.0,0.0,0.0
2026-04-09 13:15:00-04:00,609.4600219726562,610.0800170898438,609.4000244140625,609.831787109375,313601,0.0,0.0,0.0
2026-04-09 13:20:00-04:00,609.864990234375,609.9500122070312,609.52001953125,609.594970703125,237208,0.0,0.0,0.0
2026-04-09 13:25:00-04:00,609.6099853515625,609.6867065429688,609.3250122070312,609.3701171875,214285,0.0,0.0,0.0
2026-04-09 13:30:00-04:00,609.3699951171875,609.3699951171875,608.5601196289062,609.125,625668,0.0,0.0,0.0
2026-04-09 13:35:00-04:00,609.1300048828125,610.1199951171875,609.1104125976562,610.0089721679688,378027,0.0,0.0,0.0
2026-04-09 13:40:00-04:00,610.0050048828125,610.1599731445312,609.489990234375,609.630126953125,337116,0.0,0.0,0.0
2026-04-09 13:45:00-04:00,609.655029296875,609.8800048828125,609.510009765625,609.7999877929688,256842,0.0,0.0,0.0
2026-04-09 13:50:00-04:00,609.77001953125,609.7799072265625,609.239990234375,609.52001953125,229521,0.0,0.0,0.0
2026-04-09 13:55:00-04:00,609.52001953125,609.52001953125,609.27001953125,609.4450073242188,117852,0.0,0.0,0.0
2026-04-09 14:00:00-04:00,609.4600219726562,609.5650024414062,607.6500244140625,607.969970703125,624379,0.0,0.0,0.0
2026-04-09 14:05:00-04:00,608.1199951171875,608.6400146484375,608.010009765625,608.4349975585938,545569,0.0,0.0,0.0
2026-04-09 14:10:00-04:00,608.4682006835938,608.5899047851562,607.9600219726562,608.25,257241,0.0,0.0,0.0
2026-04-09 14:15:00-04:00,608.2000122070312,608.639892578125,608.0599975585938,608.3099975585938,189370,0.0,0.0,0.0
2026-04-09 14:20:00-04:00,608.3049926757812,608.4899291992188,607.6500244140625,607.8099975585938,305684,0.0,0.0,0.0
2026-04-09 14:25:00-04:00,607.8300170898438,608.1799926757812,607.5599975585938,607.9237060546875,308809,0.0,0.0,0.0
2026-04-09 14:30:00-04:00,607.9299926757812,608.1500244140625,607.530029296875,607.7611083984375,170769,0.0,0.0,0.0
2026-04-09 14:35:00-04:00,607.75,608.6300048828125,607.6799926757812,608.54931640625,231911,0.0,0.0,0.0
2026-04-09 14:40:00-04:00,608.5166015625,608.6400146484375,607.989990234375,608.1300048828125,285594,0.0,0.0,0.0
2026-04-09 14:45:00-04:00,608.0802001953125,608.4500122070312,608.0599975585938,608.4099731445312,213182,0.0,0.0,0.0
2026-04-09 14:50:00-04:00,608.4099731445312,608.4600219726562,607.921875,608.239990234375,246130,0.0,0.0,0.0
2026-04-09 14:55:00-04:00,608.3099975585938,608.5700073242188,608.27001953125,608.369873046875,177965,0.0,0.0,0.0
2026-04-09 15:00:00-04:00,608.3599853515625,609.1199951171875,608.27001953125,608.9749755859375,235180,0.0,0.0,0.0
2026-04-09 15:05:00-04:00,608.969970703125,609.3339233398438,608.6699829101562,609.3099975585938,304228,0.0,0.0,0.0
2026-04-09 15:10:00-04:00,609.3201293945312,609.5700073242188,609.2600708007812,609.3400268554688,461990,0.0,0.0,0.0
2026-04-09 15:15:00-04:00,609.3400268554688,609.52001953125,608.9801025390625,609.0750122070312,201921,0.0,0.0,0.0
2026-04-09 15:20:00-04:00,609.0900268554688,609.280029296875,608.9400024414062,609.25,371393,0.0,0.0,0.0
2026-04-09 15:25:00-04:00,609.22998046875,609.5,609.22802734375,609.3800048828125,385762,0.0,0.0,0.0
2026-04-09 15:30:00-04:00,609.3900146484375,610.135009765625,609.3499755859375,609.8900146484375,634784,0.0,0.0,0.0
2026-04-09 15:35:00-04:00,609.8900146484375,610.1300048828125,609.7100219726562,609.9299926757812,317625,0.0,0.0,0.0
2026-04-09 15:40:00-04:00,609.9100952148438,610.0,609.5900268554688,609.969970703125,325670,0.0,0.0,0.0
2026-04-09 15:45:00-04:00,609.97998046875,610.25,609.8099975585938,610.0,886856,0.0,0.0,0.0
2026-04-09 15:50:00-04:00,610.010009765625,610.5,609.9500122070312,610.4400024414062,713879,0.0,0.0,0.0
2026-04-09 15:55:00-04:00,610.4500122070312,610.4500122070312,609.8900146484375,610.0800170898438,1415537,0.0,0.0,0.0
2026-04-10 09:30:00-04:00,611.8499755859375,613.1099853515625,611.7100219726562,612.3099975585938,3105854,0.0,0.0,0.0
2026-04-10 09:35:00-04:00,612.3200073242188,612.819091796875,611.489990234375,611.6300048828125,644062,0.0,0.0,0.0
2026-04-10 09:40:00-04:00,611.5999755859375,612.3399047851562,611.25,612.010009765625,377669,0.0,0.0,0.0
2026-04-10 09:45:00-04:00,612.0291748046875,612.739990234375,611.9400024414062,611.9600219726562,771077,0.0,0.0,0.0
2026-04-10 09:50:00-04:00,611.9600219726562,612.52001953125,611.469970703125,612.39501953125,413527,0.0,0.0,0.0
2026-04-10 09:55:00-04:00,612.3800048828125,612.4190063476562,611.6900024414062,611.8699951171875,303198,0.0,0.0,0.0
2026-04-10 10:00:00-04:00,611.8599853515625,611.9600219726562,611.0800170898438,611.219970703125,505493,0.0,0.0,0.0
2026-04-10 10:05:00-04:00,611.2000122070312,611.489990234375,610.7999877929688,611.1099853515625,403726,0.0,0.0,0.0
2026-04-10 10:10:00-04:00,611.1199951171875,612.0700073242188,610.6599731445312,611.9849853515625,720668,0.0,0.0,0.0
2026-04-10 10:15:00-04:00,611.969970703125,612.3049926757812,611.72998046875,612.27001953125,521274,0.0,0.0,0.0
2026-04-10 10:20:00-04:00,612.260009765625,612.4896850585938,611.9349975585938,612.4500122070312,444535,0.0,0.0,0.0
2026-04-10 10:25:00-04:00,612.4349975585938,612.6699829101562,612.1599731445312,612.4199829101562,412139,0.0,0.0,0.0
2026-04-10 10:30:00-04:00,612.4299926757812,613.2100219726562,612.3599853515625,612.739990234375,810448,0.0,0.0,0.0
2026-04-10 10:35:00-04:00,612.7449951171875,612.9600219726562,612.3900146484375,612.530029296875,324952,0.0,0.0,0.0
2026-04-10 10:40:00-04:00,612.5399780273438,612.77001953125,611.5903930664062,611.9099731445312,547463,0.0,0.0,0.0
2026-04-10 10:45:00-04:00,611.9149780273438,612.4600219726562,611.768798828125,611.85498046875,465256,0.0,0.0,0.0
2026-04-10 10:50:00-04:00,611.85498046875,612.6599731445312,611.85498046875,611.9500122070312,447704,0.0,0.0,0.0
2026-04-10 10:55:00-04:00,611.9600219726562,612.8599853515625,611.7000122070312,612.6699829101562,292511,0.0,0.0,0.0
2026-04-10 11:00:00-04:00,612.6699829101562,612.8200073242188,612.3499755859375,612.3699951171875,202062,0.0,0.0,0.0
2026-04-10 11:05:00-04:00,612.385009765625,612.909912109375,612.1199951171875,612.760009765625,277599,0.0,0.0,0.0
2026-04-10 11:10:00-04:00,612.739990234375,613.1500244140625,612.5599975585938,613.0999755859375,382519,0.0,0.0,0.0
2026-04-10 11:15:00-04:00,613.1099853515625,613.3900146484375,613.0399780273438,613.119873046875,346013,0.0,0.0,0.0
2026-04-10 11:20:00-04:00,613.1199951171875,613.6699829101562,613.0399780273438,613.5999755859375,213963,0.0,0.0,0.0
2026-04-10 11:25:00-04:00,613.5499877929688,613.5499877929688,612.5,612.5999145507812,499900,0.0,0.0,0.0
2026-04-10 11:30:00-04:00,612.635009765625,612.8099975585938,612.010009765625,612.25,318496,0.0,0.0,0.0
2026-04-10 11:35:00-04:00,612.27001953125,612.375,611.4400024414062,611.5,311725,0.0,0.0,0.0
2026-04-10 11:40:00-04:00,611.530029296875,611.6500244140625,611.1300048828125,611.5599975585938,479334,0.0,0.0,0.0
2026-04-10 11:45:00-04:00,611.5700073242188,611.8099975585938,611.2100219726562,611.4003295898438,274123,0.0,0.0,0.0
2026-04-10 11:50:00-04:00,611.4099731445312,611.5700073242188,610.9000244140625,610.9400024414062,288865,0.0,0.0,0.0
2026-04-10 11:55:00-04:00,610.9299926757812,610.9616088867188,610.1400146484375,610.5999755859375,583886,0.0,0.0,0.0
2026-04-10 12:00:00-04:00,610.6099853515625,610.734375,610.219970703125,610.419921875,357459,0.0,0.0,0.0
2026-04-10 12:05:00-04:00,610.4199829101562,610.72998046875,610.3150024414062,610.5419921875,433209,0.0,0.0,0.0
2026-04-10 12:10:00-04:00,610.5449829101562,611.489990234375,610.530029296875,611.2899780273438,1038811,0.0,0.0,0.0
2026-04-10 12:15:00-04:00,611.2899780273438,611.4949951171875,611.0800170898438,611.2000122070312,507899,0.0,0.0,0.0
2026-04-10 12:20:00-04:00,611.219970703125,611.3001098632812,610.7449951171875,611.2896728515625,191219,0.0,0.0,0.0
2026-04-10 12:25:00-04:00,611.280029296875,611.2899780273438,610.760009765625,610.8599243164062,244895,0.0,0.0,0.0
2026-04-10 12:30:00-04:00,610.85009765625,611.0499877929688,610.4299926757812,610.60009765625,231350,0.0,0.0,0.0
2026-04-10 12:35:00-04:00,610.6400146484375,610.6599731445312,610.1799926757812,610.25,148754,0.0,0.0,0.0
2026-04-10 12:40:00-04:00,610.2750244140625,610.3399047851562,609.5800170898438,609.6810913085938,314238,0.0,0.0,0.0
2026-04-10 12:45:00-04:00,609.7050170898438,610.239990234375,609.6599731445312,610.239990234375,280539,0.0,0.0,0.0
2026-04-10 12:50:00-04:00,610.2310180664062,610.75,610.02001953125,610.57470703125,444440,0.0,0.0,0.0
2026-04-10 12:55:00-04:00,610.5900268554688,610.6500244140625,610.3800048828125,610.6199951171875,133597,0.0,0.0,0.0
2026-04-10 13:00:00-04:00,610.6300048828125,610.6400146484375,609.8599853515625,609.885009765625,186713,0.0,0.0,0.0
2026-04-10 13:05:00-04:00,609.905029296875,610.188720703125,609.7200927734375,610.1300048828125,136138,0.0,0.0,0.0
2026-04-10 13:10:00-04:00,610.1099853515625,610.3150024414062,609.8499755859375,610.2000122070312,166802,0.0,0.0,0.0
2026-04-10 13:15:00-04:00,610.2100219726562,610.4000244140625,609.9600219726562,610.2750244140625,127676,0.0,0.0,0.0
2026-04-10 13:20:00-04:00,610.2949829101562,610.2949829101562,609.72998046875,609.9949951171875,136797,0.0,0.0,0.0
2026-04-10 13:25:00-04:00,610.010009765625,610.3099975585938,609.7999877929688,609.8599853515625,140635,0.0,0.0,0.0
2026-04-10 13:30:00-04:00,609.844970703125,610.2000122070312,609.6099853515625,609.9390869140625,154047,0.0,0.0,0.0
2026-04-10 13:35:00-04:00,609.9099731445312,610.1099853515625,609.72998046875,610.0399780273438,140159,0.0,0.0,0.0
2026-04-10 13:40:00-04:00,610.0349731445312,610.4000244140625,609.8599853515625,610.344970703125,241245,0.0,0.0,0.0
2026-04-10 13:45:00-04:00,610.3499755859375,610.4400024414062,610.2100219726562,610.3499755859375,168668,0.0,0.0,0.0
2026-04-10 13:50:00-04:00,610.3198852539062,610.8499755859375,610.3198852539062,610.8150024414062,213332,0.0,0.0,0.0
2026-04-10 13:55:00-04:00,610.8150024414062,610.85498046875,610.6599731445312,610.780029296875,120876,0.0,0.0,0.0
2026-04-10 14:00:00-04:00,610.780029296875,610.8200073242188,610.2249755859375,610.2575073242188,201561,0.0,0.0,0.0
2026-04-10 14:05:00-04:00,610.25,610.3499755859375,610.0,610.1699829101562,196227,0.0,0.0,0.0
2026-04-10 14:10:00-04:00,610.1799926757812,610.510009765625,610.1170043945312,610.3900146484375,143629,0.0,0.0,0.0
2026-04-10 14:15:00-04:00,610.409912109375,610.7899780273438,610.3900146484375,610.75,151974,0.0,0.0,0.0
2026-04-10 14:20:00-04:00,610.760009765625,610.9849853515625,610.6799926757812,610.7899780273438,242222,0.0,0.0,0.0
2026-04-10 14:25:00-04:00,610.788330078125,610.7966918945312,610.5399780273438,610.64501953125,156371,0.0,0.0,0.0
2026-04-10 14:30:00-04:00,610.6500244140625,610.72802734375,610.4099731445312,610.4450073242188,176839,0.0,0.0,0.0
2026-04-10 14:35:00-04:00,610.4400024414062,610.5800170898438,610.2999877929688,610.4099731445312,196591,0.0,0.0,0.0
2026-04-10 14:40:00-04:00,610.4066162109375,610.4700927734375,610.0,610.1900024414062,170488,0.0,0.0,0.0
2026-04-10 14:45:00-04:00,610.1799926757812,610.260009765625,610.1099853515625,610.1849975585938,108093,0.0,0.0,0.0
2026-04-10 14:50:00-04:00,610.1699829101562,610.4299926757812,610.135009765625,610.4249877929688,160123,0.0,0.0,0.0
2026-04-10 14:55:00-04:00,610.4299926757812,610.5499877929688,610.2899780273438,610.510498046875,97566,0.0,0.0,0.0
2026-04-10 15:00:00-04:00,610.52001953125,610.8699951171875,610.4843139648438,610.8049926757812,704750,0.0,0.0,0.0
2026-04-10 15:05:00-04:00,610.8049926757812,610.969970703125,610.7700805664062,610.8499755859375,310361,0.0,0.0,0.0
2026-04-10 15:10:00-04:00,610.85498046875,611.3200073242188,610.8297119140625,611.2949829101562,301248,0.0,0.0,0.0
2026-04-10 15:15:00-04:00,611.2999877929688,611.3699951171875,611.0599975585938,611.3499755859375,342100,0.0,0.0,0.0
2026-04-10 15:20:00-04:00,611.35498046875,611.47998046875,611.1599731445312,611.280029296875,425490,0.0,0.0,0.0
2026-04-10 15:25:00-04:00,611.27001953125,611.3599853515625,611.0900268554688,611.3200073242188,364889,0.0,0.0,0.0
2026-04-10 15:30:00-04:00,611.3099975585938,611.3099975585938,610.97998046875,611.010009765625,329073,0.0,0.0,0.0
2026-04-10 15:35:00-04:00,611.0150146484375,611.1199951171875,610.6199951171875,610.739990234375,327828,0.0,0.0,0.0
2026-04-10 15:40:00-04:00,610.739990234375,611.030029296875,610.4600219726562,610.885009765625,456941,0.0,0.0,0.0
2026-04-10 15:45:00-04:00,610.8699951171875,611.0700073242188,610.5349731445312,610.7100219726562,712268,0.0,0.0,0.0
2026-04-10 15:50:00-04:00,610.719970703125,611.0599975585938,610.52001953125,610.7000122070312,623385,0.0,0.0,0.0
2026-04-10 15:55:00-04:00,610.7100219726562,611.1699829101562,610.4600219726562,611.02001953125,2482197,0.0,0.0,0.0
2026-04-13 09:30:00-04:00,609.7899780273438,609.8099975585938,609.010009765625,609.5900268554688,2798354,0.0,0.0,0.0
2026-04-13 09:35:00-04:00,609.5900268554688,609.5900268554688,608.4650268554688,609.0399780273438,565835,0.0,0.0,0.0
2026-04-13 09:40:00-04:00,608.9500122070312,609.4199829101562,608.5750122070312,608.6300048828125,385881,0.0,0.0,0.0
2026-04-13 09:45:00-04:00,608.6300048828125,610.9099731445312,608.1099853515625,610.760009765625,833215,0.0,0.0,0.0
2026-04-13 09:50:00-04:00,610.7374877929688,611.4099731445312,609.7849731445312,610.7849731445312,1000325,0.0,0.0,0.0
2026-04-13 09:55:00-04:00,610.8099975585938,611.6900024414062,610.4199829101562,611.6400146484375,625120,0.0,0.0,0.0
2026-04-13 10:00:00-04:00,611.6099853515625,612.0800170898438,611.1900024414062,611.875,935585,0.0,0.0,0.0
2026-04-13 10:05:00-04:00,611.8499755859375,612.25,611.4600830078125,611.719970703125,571648,0.0,0.0,0.0
2026-04-13 10:10:00-04:00,611.6599731445312,611.6699829101562,610.8800048828125,611.0261840820312,304979,0.0,0.0,0.0
2026-04-13 10:15:00-04:00,611.0,611.0399780273438,610.2999877929688,610.780029296875,356651,0.0,0.0,0.0
2026-04-13 10:20:00-04:00,610.7899780273438,611.4199829101562,610.1699829101562,611.3150024414062,366302,0.0,0.0,0.0
2026-04-13 10:25:00-04:00,611.3599853515625,611.4000244140625,610.9600219726562,611.3380126953125,218601,0.0,0.0,0.0
2026-04-13 10:30:00-04:00,611.375,611.719970703125,611.1849975585938,611.5700073242188,256172,0.0,0.0,0.0
2026-04-13 10:35:00-04:00,611.5800170898438,611.5800170898438,610.9400024414062,611.219970703125,221942,0.0,0.0,0.0
2026-04-13 10:40:00-04:00,611.22998046875,611.9199829101562,611.1799926757812,611.8699951171875,213074,0.0,0.0,0.0
2026-04-13 10:45:00-04:00,611.9099731445312,611.9194946289062,611.3200073242188,611.4749755859375,422967,0.0,0.0,0.0
2026-04-13 10:50:00-04:00,611.489990234375,612.3699951171875,611.3499755859375,612.1900024414062,298431,0.0,0.0,0.0
2026-04-13 10:55:00-04:00,612.1599731445312,612.8800048828125,611.9400024414062,612.7100219726562,506427,0.0,0.0,0.0
2026-04-13 11:00:00-04:00,612.7100219726562,612.7249755859375,611.6799926757812,611.7249755859375,321937,0.0,0.0,0.0
2026-04-13 11:05:00-04:00,611.719970703125,612.2899780273438,611.6300048828125,612.1749877929688,201221,0.0,0.0,0.0
2026-04-13 11:10:00-04:00,612.1799926757812,612.6799926757812,611.989990234375,612.2100219726562,252841,0.0,0.0,0.0
2026-04-13 11:15:00-04:00,612.2349853515625,612.4299926757812,611.8400268554688,611.8699951171875,186718,0.0,0.0,0.0
2026-04-13 11:20:00-04:00,611.9000244140625,612.4199829101562,611.876708984375,611.9550170898438,176268,0.0,0.0,0.0
2026-04-13 11:25:00-04:00,611.9201049804688,612.1799926757812,611.719970703125,611.7999267578125,213612,0.0,0.0,0.0
2026-04-13 11:30:00-04:00,611.760009765625,611.89990234375,611.4500122070312,611.739990234375,191437,0.0,0.0,0.0
2026-04-13 11:35:00-04:00,611.7999877929688,612.780029296875,611.6300048828125,612.4249877929688,236923,0.0,0.0,0.0
2026-04-13 11:40:00-04:00,612.4515991210938,612.530029296875,611.8200073242188,611.9528198242188,160211,0.0,0.0,0.0
2026-04-13 11:45:00-04:00,611.9500122070312,612.1400146484375,611.7697143554688,611.969970703125,183449,0.0,0.0,0.0
2026-04-13 11:50:00-04:00,611.9600219726562,611.9799194335938,611.5700073242188,611.5899047851562,129692,0.0,0.0,0.0
2026-04-13 11:55:00-04:00,611.5399780273438,611.8599853515625,611.4199829101562,611.6900024414062,115560,0.0,0.0,0.0
2026-04-13 12:00:00-04:00,611.6950073242188,611.8350219726562,611.1300048828125,611.3292846679688,379052,0.0,0.0,0.0
2026-04-13 12:05:00-04:00,611.3200073242188,612.52001953125,611.0700073242188,611.8300170898438,496525,0.0,0.0,0.0
2026-04-13 12:10:00-04:00,611.7999877929688,612.155029296875,611.6799926757812,611.8400268554688,142274,0.0,0.0,0.0
2026-04-13 12:15:00-04:00,611.8350219726562,612.27001953125,611.6199951171875,612.1749877929688,144619,0.0,0.0,0.0
2026-04-13 12:20:00-04:00,612.1749877929688,612.9000244140625,612.1749877929688,612.780029296875,280510,0.0,0.0,0.0
2026-04-13 12:25:00-04:00,612.7999877929688,613.760009765625,612.7238159179688,613.489990234375,427139,0.0,0.0,0.0
2026-04-13 12:30:00-04:00,613.5,614.0900268554688,613.1699829101562,613.4194946289062,458589,0.0,0.0,0.0
2026-04-13 12:35:00-04:00,613.4249877929688,614.4199829101562,613.3861083984375,613.530029296875,337887,0.0,0.0,0.0
2026-04-13 12:40:00-04:00,613.510009765625,613.8200073242188,612.5700073242188,613.419921875,517215,0.0,0.0,0.0
2026-04-13 12:45:00-04:00,613.3699951171875,614.22998046875,613.2501220703125,613.9149780273438,1942394,0.0,0.0,0.0
2026-04-13 12:50:00-04:00,613.9299926757812,614.7100219726562,613.72998046875,613.9000244140625,418189,0.0,0.0,0.0
2026-04-13 12:55:00-04:00,613.8508911132812,614.27001953125,613.5999755859375,614.14501953125,213240,0.0,0.0,0.0
2026-04-13 13:00:00-04:00,614.1699829101562,614.4099731445312,614.0,614.3099975585938,233710,0.0,0.0,0.0
2026-04-13 13:05:00-04:00,614.2899780273438,614.4199829101562,613.8200073242188,614.0399780273438,205853,0.0,0.0,0.0
2026-04-13 13:10:00-04:00,614.0017700195312,614.2399291992188,613.97998046875,614.2000122070312,116968,0.0,0.0,0.0
2026-04-13 13:15:00-04:00,614.2150268554688,614.8251953125,614.1500854492188,614.6336059570312,331032,0.0,0.0,0.0
2026-04-13 13:20:00-04:00,614.6099853515625,614.6099853515625,614.3499755859375,614.3699951171875,492050,0.0,0.0,0.0
2026-04-13 13:25:00-04:00,614.3800048828125,614.614990234375,614.3599853515625,614.5999755859375,134145,0.0,0.0,0.0
2026-04-13 13:30:00-04:00,614.5900268554688,614.7901000976562,614.4299926757812,614.4650268554688,233230,0.0,0.0,0.0
2026-04-13 13:35:00-04:00,614.4600219726562,614.6400146484375,614.27001953125,614.5372924804688,186718,0.0,0.0,0.0
2026-04-13 13:40:00-04:00,614.510009765625,614.6300048828125,614.3607177734375,614.4000244140625,181687,0.0,0.0,0.0
2026-04-13 13:45:00-04:00,614.3800048828125,614.3900146484375,614.1199951171875,614.1300048828125,163632,0.0,0.0,0.0
2026-04-13 13:50:00-04:00,614.1199951171875,614.239990234375,613.864990234375,614.1099853515625,224847,0.0,0.0,0.0
2026-04-13 13:55:00-04:00,614.1099853515625,614.2894897460938,613.9749755859375,613.9949951171875,115709,0.0,0.0,0.0
2026-04-13 14:00:00-04:00,614.0050048828125,614.4500122070312,614.0020141601562,614.3099975585938,204492,0.0,0.0,0.0
2026-04-13 14:05:00-04:00,614.3099975585938,614.469970703125,614.2100219726562,614.4013061523438,149491,0.0,0.0,0.0
2026-04-13 14:10:00-04:00,614.4000244140625,614.489990234375,614.25,614.2800903320312,102561,0.0,0.0,0.0
2026-04-13 14:15:00-04:00,614.2899169921875,614.3300170898438,614.0900268554688,614.0900268554688,96191,0.0,0.0,0.0
2026-04-13 14:20:00-04:00,614.0599975585938,614.1699829101562,613.9199829101562,613.9400024414062,204992,0.0,0.0,0.0
2026-04-13 14:25:00-04:00,613.9500122070312,614.0599975585938,613.8099975585938,613.8900146484375,154859,0.0,0.0,0.0
2026-04-13 14:30:00-04:00,613.8800048828125,614.1701049804688,613.8300170898438,614.1699829101562,159205,0.0,0.0,0.0
2026-04-13 14:35:00-04:00,614.1741943359375,614.3800048828125,614.1099853515625,614.3400268554688,139411,0.0,0.0,0.0
2026-04-13 14:40:00-04:00,614.3499755859375,614.489990234375,614.219970703125,614.4600219726562,232837,0.0,0.0,0.0
2026-04-13 14:45:00-04:00,614.469970703125,614.8499755859375,614.469970703125,614.7449951171875,254035,0.0,0.0,0.0
2026-04-13 14:50:00-04:00,614.7449951171875,615.0999755859375,614.6199951171875,615.0900268554688,330371,0.0,0.0,0.0
2026-04-13 14:55:00-04:00,615.0700073242188,615.2000122070312,614.9400024414062,614.97998046875,242059,0.0,0.0,0.0
